username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
FRANKIESTEEZE;2016-10-25 15:49;1;0;"$ GE";;;;"790943486145101824";https://twitter.com/FRANKIESTEEZE/status/790943486145101824
BooneTrader;2016-10-25 15:36;0;0;"what about $ GE ?";;;;"790940181444435968";https://twitter.com/BooneTrader/status/790940181444435968
PortfolioBuzz;2016-10-25 15:30;0;0;"Hey, do you know everything while trading #SP500 ? $ GOOG $ JNJ $ GE http://www. cityfalcon.com/watchlists?nam e=S%26P%20500%20Tracker … pic.twitter.com/ErOM4cUN38";;;#SP500;"790938661684670464";https://twitter.com/PortfolioBuzz/status/790938661684670464
midetimes;2016-10-25 15:13;0;0;"General Electric Co. $ GE Given a $33.00 Price Target at Sanford C. Bernstein http:// mideasttime.com/?p=1350367";;;;"790934354436485120";https://twitter.com/midetimes/status/790934354436485120
business_supser;2016-10-25 15:11;0;0;"#GE Look inside #'s new global operations center: PHOTOS. Read more: http:// owler.us/abLdFt $ GE";;;#GE #;"790933740679606276";https://twitter.com/business_supser/status/790933740679606276
business_supser;2016-10-25 15:09;0;0;"#GE Look inside #'s new global operations center: PHOTOS. Read more: http:// owler.us/abLdNM $ GE";;;#GE #;"790933273941712900";https://twitter.com/business_supser/status/790933273941712900
midetimes;2016-10-25 14:58;0;0;"Sheaff Brock Investment Advisors LLC Sells 5,093 Shares of General Electric Co. $ GE http:// mideasttime.com/?p=1350266";;;;"790930662463275010";https://twitter.com/midetimes/status/790930662463275010
leahanneta;2016-10-25 14:54;0;0;"Volume Alert - GE 28.87 General Electric Company $ GE Hit a high today of 29.01 Closing the day 10:30 at 28.87 http:// investorshangout.com/post/view?id=4 137579 …";;;;"790929533113364480";https://twitter.com/leahanneta/status/790929533113364480
SunriseTrader;2016-10-25 14:52;0;1;"$ GE stop hit all out for 20c per share loss.";;;;"790929016945451008";https://twitter.com/SunriseTrader/status/790929016945451008
WKRBNews;2016-10-25 14:41;0;0;"General Electric Co. $ GE Shares Bought by William Blair Investment Management LLC http:// ift.tt/2era1VL";;;;"790926231105667073";https://twitter.com/WKRBNews/status/790926231105667073
WKRBNews;2016-10-25 14:41;0;0;"Long Road Investment Counsel LLC Has $3,951,000 Position in General Electric Co. $ GE http:// ift.tt/2eOeEaw";;;;"790926216035495936";https://twitter.com/WKRBNews/status/790926216035495936
CMDTrader;2016-10-25 14:39;0;1;"El reporte fue el viernes, tuvo un ajuste importante pero ha venido recuperando toda la semana $ GE pic.twitter.com/braDLs0GE0";;;;"790925726832693249";https://twitter.com/CMDTrader/status/790925726832693249
WKRBNews;2016-10-25 14:37;0;0;"Long Road Investment Counsel LLC Has $3,951,000 Position in General Electric Co. $ GE http:// zpr.io/PgtxR";;;;"790925252234776576";https://twitter.com/WKRBNews/status/790925252234776576
WKRBNews;2016-10-25 14:37;0;0;"General Electric Co. $ GE Shares Bought by William Blair Investment Management LLC http:// zpr.io/PgtXW";;;;"790925222904008704";https://twitter.com/WKRBNews/status/790925222904008704
t_aaron_brown;2016-10-25 14:37;0;0;"New DIYSI Digest, Updates On Stock Picks, TipRanks And Twitter Activity - http:// seekingalpha.com/instablog/2854 2513-travis-brown/4922488-new-diysi-digest-updates-stock-picks-tipranks-twitter-activity … $ GE $ FIT $ NFLX $ NEFF";;;;"790925138082476032";https://twitter.com/t_aaron_brown/status/790925138082476032
TickerReport;2016-10-25 14:35;0;0;"QCI Asset Management Inc. NY Sells 4,715 Shares of General Electric Co. $ GE http:// zpr.io/PgtNF";;;;"790924746422624257";https://twitter.com/TickerReport/status/790924746422624257
MarkusTeller1;2016-10-25 14:34;0;0;"#Dollar run lately has been epic. Such a huge burden in the near-term on multi-national companies like $ MMM , $ GE , $ IBM ...";;;#Dollar;"790924540478164992";https://twitter.com/MarkusTeller1/status/790924540478164992
MikeGreggs;2016-10-25 14:31;0;0;"GE Q3 2016 - A Rugged And Puzzling Quarter http:// seekingalpha.com/article/401455 3-ge-q3-2016-rugged-puzzling-quarter?source=tweet … $ GE";;;;"790923859306295296";https://twitter.com/MikeGreggs/status/790923859306295296
TickerReport;2016-10-25 14:26;0;0;"General Electric Co. $ GE Given Buy Rating at Argus http:// ift.tt/2eFLMCr";;;;"790922473692880897";https://twitter.com/TickerReport/status/790922473692880897
TickerReport;2016-10-25 14:26;0;0;"General Electric Co. $ GE Given Buy Rating at Argus http:// zpr.io/Pgts7";;;;"790922408517595136";https://twitter.com/TickerReport/status/790922408517595136
InvestVerified;2016-10-25 14:26;0;0;"Dollar run lately is epic. Huge burden on multi-national companies like $ MMM , $ GE , $ IBM ... #VerifiedTraderChatter https:// verifiedinvesting.com/pro-traders/ch atter?id=385 …";;;#VerifiedTraderChatter;"790922366381531136";https://twitter.com/InvestVerified/status/790922366381531136
pattie_jabbaz;2016-10-25 14:25;0;0;"Ojo c $General Electric $ GE fue notable como se uso ayer apertura p vender y ahora esta quebrando 29.ptos.";;;;"790922332764250116";https://twitter.com/pattie_jabbaz/status/790922332764250116
optioncharts;2016-10-25 14:17;0;0;"$ SPY $ GE $ BAC options have the highest volume. Free options screener. http:// bit.ly/1sMy1Ha";;;;"790920148437704704";https://twitter.com/optioncharts/status/790920148437704704
SprinkleBit;2016-10-25 14:13;0;2;"$ GE delivered record earnings this morning but the results not enough to push shares higher. #Stocks #Investing #Trading #Trader #Investor pic.twitter.com/7WPbNrxcIe";;;#Stocks #Investing #Trading #Trader #Investor;"790919234524151808";https://twitter.com/SprinkleBit/status/790919234524151808
business_supser;2016-10-25 14:00;0;0;"#GE #reaps Belt and Road dividend . Read more: http:// owler.us/abK6XU $ GE";;;#GE #reaps;"790915874269966337";https://twitter.com/business_supser/status/790915874269966337
NewsToDesk;2016-10-25 13:46;0;0;"$ GE : GE Q3 2016 – A Rugged And Puzzling Quarter: http://www. StockNewsWires.com/2016/10/25/ge- ge-q3-2016-a-rugged-and-puzzling-quarter/ …";;;;"790912302870622208";https://twitter.com/NewsToDesk/status/790912302870622208
SeekingAlpha;2016-10-25 13:44;0;0;"GE Q3 2016 - A Rugged And Puzzling Quarter http:// seekingalpha.com/article/401455 3-ge-q3-2016-rugged-puzzling-quarter?source=feed_f … $ GE";;;;"790911846475636736";https://twitter.com/SeekingAlpha/status/790911846475636736
newswithvalue;2016-10-25 13:41;0;0;"$ GE $ MMM : Quiet Period Expiration – AquaVenture Holdings LTD: http://www. StockNewsWires.com/2016/10/25/ge- mmm-quiet-period-expiration-aquaventure-holdings-ltd/ …";;;;"790911048962506753";https://twitter.com/newswithvalue/status/790911048962506753
MarketNewsAlgo;2016-10-25 13:40;0;0;"GE Venture to Build Worlds Largest LPG Power Plant in Ghana http:// industrial.newsmovingmarkets.com/2016/10/ge-ven ture-to-build-worlds-largest-lpg.html … $ GE #GeneralElectric";;;#GeneralElectric;"790910855739273217";https://twitter.com/MarketNewsAlgo/status/790910855739273217
DenverTrend;2016-10-25 13:20;0;0;"Will $ gm $ psx $ ge $ f $ cvs become a #trilliondollar #megabrand ? http://www. ironbcg.com/about $ xco $ cas $ cfms $ zais $ ttph #AppleEarnings";;;#trilliondollar #megabrand #AppleEarnings;"790905873690398720";https://twitter.com/DenverTrend/status/790905873690398720
SweetPlatform;2016-10-25 13:12;0;0;"GE Top news - Oct 25th, 2016 $ GE http:// https:// goo.gl/ZFBUXb";;;;"790903889176461312";https://twitter.com/SweetPlatform/status/790903889176461312
JenniferPahlavi;2016-10-25 13:10;0;0;"Will $ gm $ psx $ ge $ f $ cvs become a #trilliondollar #megabrand ? http://www. ironbcg.com/about $ xco $ cas $ cfms $ zais $ ttph #AppleEarnings";;;#trilliondollar #megabrand #AppleEarnings;"790903386799472640";https://twitter.com/JenniferPahlavi/status/790903386799472640
newswithvalue;2016-10-25 13:07;0;0;"$ GE : GE Venture to Build World’s Largest LPG Power Plant in Ghana: http://www. StockNewsWires.com/2016/10/25/ge- ge-venture-to-build-worlds-largest-lpg-power-plant-in-ghana/ …";;;;"790902499708370944";https://twitter.com/newswithvalue/status/790902499708370944
ProVesting;2016-10-25 13:07;0;0;"$ GE : Massachusetts Governor Baker on Trump, GE, Obamacare: http://www. StockNewsWires.com/2016/10/25/ge- massachusetts-governor-baker-on-trump-ge-obamacare/ …";;;;"790902498450104320";https://twitter.com/ProVesting/status/790902498450104320
CharlesNance415;2016-10-25 13:05;1;1;"Will $ gm $ psx $ ge $ f $ cvs become a #trilliondollar #megabrand ? http://www. ironbcg.com/about $ xco $ cas $ cfms $ zais $ ttph #AppleEarnings pic.twitter.com/xGI7eWmems";;;#trilliondollar #megabrand #AppleEarnings;"790902221600882689";https://twitter.com/CharlesNance415/status/790902221600882689
AmyDaniel212;2016-10-25 13:01;1;2;"Will $ gm $ psx $ ge $ f $ cvs become a #trilliondollar #megabrand ? http://www. ironbcg.com/about $ xco $ cas $ cfms $ zais $ ttph #AppleEarnings pic.twitter.com/2vaMJO6ulC";;;#trilliondollar #megabrand #AppleEarnings;"790901168784478208";https://twitter.com/AmyDaniel212/status/790901168784478208
ConsumerFeed;2016-10-25 12:50;0;0;"General Electric Co. $ GE Stock Rating Reaffirmed by JPMorgan Chase & Co. http:// zpr.io/PggAQ";;;;"790898245715292160";https://twitter.com/ConsumerFeed/status/790898245715292160
ConsumerFeed;2016-10-25 12:50;0;0;"General Electric Co. $ GE PT Set at $36.00 by RBC Capital Markets http:// zpr.io/PggAv";;;;"790898232977227776";https://twitter.com/ConsumerFeed/status/790898232977227776
StockWebTrading;2016-10-25 12:47;0;0;"Trading Strategies for stocks, ETFs and Penny stocks: http://www. ndaqsystem.com/Partners.html $ QQQ $ SPY $ DJIA $ DIA $ AAPL $ NFLX $ DD $ MMM $ MET $ DIS $ GE $ NVDA";;;;"790897521321181184";https://twitter.com/StockWebTrading/status/790897521321181184
ScottKirsner;2016-10-25 12:39;1;0;"$ GE raising its profile in BOS: @JeffImmelt speaking at Dana-Farber tonight; CFO Jeffrey Bornstein at MIT Nov 17th: http://www. mitcfo.com /";;@JeffImmelt;;"790895604260036608";https://twitter.com/ScottKirsner/status/790895604260036608
SiftStock;2016-10-25 12:30;0;0;"$ GE $28.92 (-0.21%) being heavily traded. Our #sentiment analysis tool gives you a pulse on the #market . http:// siftstock.com";;;#sentiment #market;"790893174772367360";https://twitter.com/SiftStock/status/790893174772367360
rcsamayoa;2016-10-25 12:14;0;0;"HAHAHAHA! That's more like it. Still...how do you mix up $ GE for $ GM logos!? https:// twitter.com/business/statu s/790888750821834752 …";;;;"790889287713710080";https://twitter.com/rcsamayoa/status/790889287713710080
SFinanciers;2016-10-25 11:42;0;0;"Two Rock-Solid Internet of Things Stocks With P/Es Under 15: http:// bit.ly/171016CSCO $ CSCO $ GE $ ED $ INPR $ ANET $ SSNI $ HPE";;;;"790881205919121412";https://twitter.com/SFinanciers/status/790881205919121412
JohnNasca3;2016-10-25 11:38;0;2;"City expects to take in more than twice what it gave $ GE in tax breaks http://www. bostonglobe.com/business/2016/ 10/23/city-expects-take-more-than-twice-what-gave-tax-breaks/AWjZ1mfqHn905QjVM34iSL/story.html?event=event25 … via @BostonGlobe";;@BostonGlobe;;"790880245046009856";https://twitter.com/JohnNasca3/status/790880245046009856
SFinanciers;2016-10-25 11:37;0;0;"3 Top Stocks to Buy for Your Grandchildren's Benefit: http:// bit.ly/171016GILD $ PG $ GE $ GILD";;;;"790879862441508864";https://twitter.com/SFinanciers/status/790879862441508864
business_supser;2016-10-25 11:27;1;0;"#GE #delivers second 9HA.01 gas turbine unit for Pakistan's Bhikki Combined-Cycle ... Read more: http:// owler.us/abKNXy $ GE";;;#GE #delivers;"790877358974570496";https://twitter.com/business_supser/status/790877358974570496
business_supser;2016-10-25 11:26;0;0;"#GE In new China M&A push, Oceanwide strikes $3.8B deal for ex- #insurer Genworth. Read more: http:// owler.us/abKNXD $ GE";;;#GE #insurer;"790877204125065216";https://twitter.com/business_supser/status/790877204125065216
ChartMill;2016-10-25 10:10;0;0;"$ GE getting a lot of social media attention http:// stockcharts.chartmill.com/u/BkeYtyhnkx #Twitter #setups";;;#Twitter #setups;"790857975212761088";https://twitter.com/ChartMill/status/790857975212761088
PortfolioBuzz;2016-10-25 09:51;1;0;"Hey, do you know everything while trading #SP500 ? $ GOOG $ JNJ $ GE http://www. cityfalcon.com/watchlists?nam e=S%26P%20500%20Tracker … pic.twitter.com/SLmsmhpDjY";;;#SP500;"790853393636089856";https://twitter.com/PortfolioBuzz/status/790853393636089856
